id,name,unit,dataset_id
2763,"Aquatic Products, Other - Food supply quantity (g/capita/day) (FAO (2019))",g/capita/day,13
2764,Whey - Food supply quantity (g/capita/day) (FAO (2019)),g/capita/day,13
2765,Whey - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,13
2766,Whey - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,13
2767,Whey - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,13
2768,Whey - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,13
2769,"Meat, Aquatic Mammals - Food supply quantity (g/capita/day) (FAO (2019))",g/capita/day,13
2770,Meat Meal - Food supply quantity (g/capita/day) (FAO (2019)),g/capita/day,13
2771,Meat Meal - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,13
2772,Hides and skins - Food supply quantity (tonnes) (FAO (2019)),tonnes,13
2773,Hides and skins - Food supply quantity (g/capita/day) (FAO (2019)),g/capita/day,13
2774,Hides and skins - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,13
2775,Country-level (FAO (2019)),LCU/person/day,14
2776,Gender household head: Male (FAO (2019)),LCU/person/day,14
2777,Gender household head: Female (FAO (2019)),LCU/person/day,14
2778,Area of residence: Urban (FAO (2019)),LCU/person/day,14
2779,Area of residence: Rural (FAO (2019)),LCU/person/day,14
2780,Household size: One person (FAO (2019)),LCU/person/day,14
2781,Household size: 2 to 4 people (FAO (2019)),LCU/person/day,14
2782,Household size: 5 or more (FAO (2019)),LCU/person/day,14
2783,Age of household head: 60 yrs or more (FAO (2019)),LCU/person/day,14
2784,Age of household head: 35-59 yrs (FAO (2019)),LCU/person/day,14
2785,Age of household head: less than 35 yrs (FAO (2019)),LCU/person/day,14
2786,Income terciles: Poorest income tercile (FAO (2019)),LCU/person/day,14
2787,Income terciles: Medium income tercile (FAO (2019)),LCU/person/day,14
2788,Income terciles: Highest income tercile (FAO (2019)),LCU/person/day,14
2789,High dependency rate: 70% dependency rate or more (FAO (2019)),LCU/person/day,14
2790,High dependency rate: Less than 70% dependency rate (FAO (2019)),LCU/person/day,14
2791,Presence children under 5: Household with no children <5 (FAO (2019)),LCU/person/day,14
2792,Presence children under 5: Household with children <5 (FAO (2019)),LCU/person/day,14
2793,Gender composition: Only adult females in the household (FAO (2019)),LCU/person/day,14
2794,Gender composition: Both adult males and females in the household (FAO (2019)),LCU/person/day,14
2795,Gender composition: Only adult males in the household (FAO (2019)),LCU/person/day,14
2796,Education of household head: at least secondary education or other (FAO (2019)),LCU/person/day,14
2797,Education of household head: primary education (FAO (2019)),LCU/person/day,14
2798,Education of adult women in household: No adult woman in the household (FAO (2019)),LCU/person/day,14
2799,Education of adult women in household: At least 1 adult woman with primary education (FAO (2019)),LCU/person/day,14
2800,Education of adult women in household: At least 1 adult woman with secondary education (FAO (2019)),LCU/person/day,14
2801,Education of household head: no education (FAO (2019)),LCU/person/day,14
2802,"Almonds, with shell - Area harvested (FAO (2019))",ha,15
2803,"Almonds, with shell - Yield (FAO (2019))",hg/ha,15
2804,"Almonds, with shell - Production (FAO (2019))",tonnes,15
2805,"Anise, badian, fennel, coriander - Area harvested (FAO (2019))",ha,15
2806,"Anise, badian, fennel, coriander - Yield (FAO (2019))",hg/ha,15
2807,"Anise, badian, fennel, coriander - Production (FAO (2019))",tonnes,15
2808,Apples - Area harvested (FAO (2019)),ha,15
2809,Apples - Yield (FAO (2019)),hg/ha,15
2810,Apples - Production (FAO (2019)),tonnes,15
2811,Apricots - Area harvested (FAO (2019)),ha,15
2812,Apricots - Yield (FAO (2019)),hg/ha,15
2813,Apricots - Production (FAO (2019)),tonnes,15
2814,Barley - Area harvested (FAO (2019)),ha,15
2815,Barley - Yield (FAO (2019)),hg/ha,15
2816,Barley - Production (FAO (2019)),tonnes,15
2817,Berries nes - Area harvested (FAO (2019)),ha,15
2818,Berries nes - Yield (FAO (2019)),hg/ha,15
2819,Berries nes - Production (FAO (2019)),tonnes,15
2820,Figs - Area harvested (FAO (2019)),ha,15
2821,Figs - Yield (FAO (2019)),hg/ha,15
2822,Figs - Production (FAO (2019)),tonnes,15
2823,"Fruit, citrus nes - Area harvested (FAO (2019))",ha,15
2824,"Fruit, citrus nes - Yield (FAO (2019))",hg/ha,15
2825,"Fruit, citrus nes - Production (FAO (2019))",tonnes,15
2826,"Fruit, fresh nes - Area harvested (FAO (2019))",ha,15
2827,"Fruit, fresh nes - Yield (FAO (2019))",hg/ha,15
2828,"Fruit, fresh nes - Production (FAO (2019))",tonnes,15
2829,"Fruit, stone nes - Area harvested (FAO (2019))",ha,15
2830,"Fruit, stone nes - Yield (FAO (2019))",hg/ha,15
2831,"Fruit, stone nes - Production (FAO (2019))",tonnes,15
2832,Grapes - Area harvested (FAO (2019)),ha,15
2833,Grapes - Yield (FAO (2019)),hg/ha,15
2834,Grapes - Production (FAO (2019)),tonnes,15
2835,Linseed - Area harvested (FAO (2019)),ha,15
2836,Linseed - Yield (FAO (2019)),hg/ha,15
2837,Linseed - Production (FAO (2019)),tonnes,15
2838,Maize - Area harvested (FAO (2019)),ha,15
2839,Maize - Yield (FAO (2019)),hg/ha,15
2840,Maize - Production (FAO (2019)),tonnes,15
2841,"Melons, other (inc.cantaloupes) - Area harvested (FAO (2019))",ha,15
2842,"Melons, other (inc.cantaloupes) - Yield (FAO (2019))",hg/ha,15
2843,"Melons, other (inc.cantaloupes) - Production (FAO (2019))",tonnes,15
2844,Millet - Area harvested (FAO (2019)),ha,15
2845,Millet - Yield (FAO (2019)),hg/ha,15
2846,Millet - Production (FAO (2019)),tonnes,15
2847,"Nuts, nes - Area harvested (FAO (2019))",ha,15
2848,"Nuts, nes - Yield (FAO (2019))",hg/ha,15
2849,"Nuts, nes - Production (FAO (2019))",tonnes,15
2850,Olives - Area harvested (FAO (2019)),ha,15
2851,Olives - Yield (FAO (2019)),hg/ha,15
2852,Olives - Production (FAO (2019)),tonnes,15
2853,"Onions, dry - Area harvested (FAO (2019))",ha,15
2854,"Onions, dry - Yield (FAO (2019))",hg/ha,15
2855,"Onions, dry - Production (FAO (2019))",tonnes,15
2856,Oranges - Area harvested (FAO (2019)),ha,15
2857,Oranges - Yield (FAO (2019)),hg/ha,15
2858,Oranges - Production (FAO (2019)),tonnes,15
2859,Peaches and nectarines - Area harvested (FAO (2019)),ha,15
2860,Peaches and nectarines - Yield (FAO (2019)),hg/ha,15
2861,Peaches and nectarines - Production (FAO (2019)),tonnes,15
2862,Pears - Area harvested (FAO (2019)),ha,15
2863,Pears - Yield (FAO (2019)),hg/ha,15
2864,Pears - Production (FAO (2019)),tonnes,15
2865,Pistachios - Area harvested (FAO (2019)),ha,15
2866,Pistachios - Yield (FAO (2019)),hg/ha,15
2867,Pistachios - Production (FAO (2019)),tonnes,15
2868,Plums and sloes - Area harvested (FAO (2019)),ha,15
2869,Plums and sloes - Yield (FAO (2019)),hg/ha,15
2870,Plums and sloes - Production (FAO (2019)),tonnes,15
2871,Potatoes - Area harvested (FAO (2019)),ha,15
2872,Potatoes - Yield (FAO (2019)),hg/ha,15
2873,Potatoes - Production (FAO (2019)),tonnes,15
2874,"Pulses, nes - Area harvested (FAO (2019))",ha,15
2875,"Pulses, nes - Yield (FAO (2019))",hg/ha,15
2876,"Pulses, nes - Production (FAO (2019))",tonnes,15
2877,"Rice, paddy - Area harvested (FAO (2019))",ha,15
2878,"Rice, paddy - Yield (FAO (2019))",hg/ha,15
2879,"Rice, paddy - Production (FAO (2019))",tonnes,15
2880,Seed cotton - Area harvested (FAO (2019)),ha,15
2881,Seed cotton - Yield (FAO (2019)),hg/ha,15
2882,Seed cotton - Production (FAO (2019)),tonnes,15
2883,Sesame seed - Area harvested (FAO (2019)),ha,15
2884,Sesame seed - Yield (FAO (2019)),hg/ha,15
2885,"Spices, nes - Area harvested (FAO (2019))",ha,15
2886,"Spices, nes - Yield (FAO (2019))",hg/ha,15
2887,"Spices, nes - Production (FAO (2019))",tonnes,15
2888,Sugar beet - Area harvested (FAO (2019)),ha,15
2889,Sugar beet - Yield (FAO (2019)),hg/ha,15
2890,Sugar cane - Area harvested (FAO (2019)),ha,15
2891,Sugar cane - Yield (FAO (2019)),hg/ha,15
2892,Sunflower seed - Area harvested (FAO (2019)),ha,15
2893,Sunflower seed - Yield (FAO (2019)),hg/ha,15
2894,"Vegetables, fresh nes - Area harvested (FAO (2019))",ha,15
2895,"Vegetables, fresh nes - Yield (FAO (2019))",hg/ha,15
2896,"Vegetables, fresh nes - Production (FAO (2019))",tonnes,15
2897,"Walnuts, with shell - Area harvested (FAO (2019))",ha,15
2898,"Walnuts, with shell - Yield (FAO (2019))",hg/ha,15
2899,"Walnuts, with shell - Production (FAO (2019))",tonnes,15
2900,Watermelons - Area harvested (FAO (2019)),ha,15
2901,Watermelons - Yield (FAO (2019)),hg/ha,15
2902,Watermelons - Production (FAO (2019)),tonnes,15
2903,Wheat - Area harvested (FAO (2019)),ha,15
2904,Wheat - Yield (FAO (2019)),hg/ha,15
2905,Wheat - Production (FAO (2019)),tonnes,15
2906,Cereals (Rice Milled Eqv) - Area harvested (FAO (2019)),ha,15
2907,Cereals (Rice Milled Eqv) - Yield (FAO (2019)),hg/ha,15
2908,Cereals (Rice Milled Eqv) - Production (FAO (2019)),tonnes,15
2909,"Cereals,Total - Area harvested (FAO (2019))",ha,15
2910,"Cereals,Total - Yield (FAO (2019))",hg/ha,15
2911,"Cereals,Total - Production (FAO (2019))",tonnes,15
2912,"Citrus Fruit,Total - Area harvested (FAO (2019))",ha,15
2913,"Citrus Fruit,Total - Yield (FAO (2019))",hg/ha,15
2914,"Citrus Fruit,Total - Production (FAO (2019))",tonnes,15
2915,"Coarse Grain, Total - Area harvested (FAO (2019))",ha,15
2916,"Coarse Grain, Total - Yield (FAO (2019))",hg/ha,15
2917,"Coarse Grain, Total - Production (FAO (2019))",tonnes,15
2918,Fibre Crops Primary - Area harvested (FAO (2019)),ha,15
2919,Fibre Crops Primary - Yield (FAO (2019)),hg/ha,15
2920,Fibre Crops Primary - Production (FAO (2019)),tonnes,15
2921,Fruit Primary - Area harvested (FAO (2019)),ha,15
2922,Fruit Primary - Yield (FAO (2019)),hg/ha,15
2923,Fruit Primary - Production (FAO (2019)),tonnes,15
2924,"Oilcrops, Cake Equivalent - Area harvested (FAO (2019))",ha,15
2925,"Oilcrops, Cake Equivalent - Yield (FAO (2019))",hg/ha,15
2926,"Oilcrops, Cake Equivalent - Production (FAO (2019))",tonnes,15
2927,"Oilcrops, Oil Equivalent - Area harvested (FAO (2019))",ha,15
2928,"Oilcrops, Oil Equivalent - Yield (FAO (2019))",hg/ha,15
2929,"Oilcrops, Oil Equivalent - Production (FAO (2019))",tonnes,15
2930,"Pulses,Total - Area harvested (FAO (2019))",ha,15
2931,"Pulses,Total - Yield (FAO (2019))",hg/ha,15
2932,"Pulses,Total - Production (FAO (2019))",tonnes,15
2933,"Roots and Tubers,Total - Area harvested (FAO (2019))",ha,15
2934,"Roots and Tubers,Total - Yield (FAO (2019))",hg/ha,15
2935,"Roots and Tubers,Total - Production (FAO (2019))",tonnes,15
2936,"Treenuts,Total - Area harvested (FAO (2019))",ha,15
2937,"Treenuts,Total - Yield (FAO (2019))",hg/ha,15
2938,"Treenuts,Total - Production (FAO (2019))",tonnes,15
2939,Vegetables Primary - Area harvested (FAO (2019)),ha,15
2940,Vegetables Primary - Yield (FAO (2019)),hg/ha,15
2941,Vegetables Primary - Production (FAO (2019)),tonnes,15
2942,"Beans, dry - Area harvested (FAO (2019))",ha,15
2943,"Beans, dry - Yield (FAO (2019))",hg/ha,15
2944,"Beans, dry - Production (FAO (2019))",tonnes,15
2945,"Beans, green - Area harvested (FAO (2019))",ha,15
2946,"Beans, green - Yield (FAO (2019))",hg/ha,15
2947,"Beans, green - Production (FAO (2019))",tonnes,15
2948,"Broad beans, horse beans, dry - Area harvested (FAO (2019))",ha,15
2949,"Broad beans, horse beans, dry - Yield (FAO (2019))",hg/ha,15
2950,"Broad beans, horse beans, dry - Production (FAO (2019))",tonnes,15
2951,Cabbages and other brassicas - Area harvested (FAO (2019)),ha,15
2952,Cabbages and other brassicas - Yield (FAO (2019)),hg/ha,15
2953,Cabbages and other brassicas - Production (FAO (2019)),tonnes,15
2954,Carrots and turnips - Area harvested (FAO (2019)),ha,15
2955,Carrots and turnips - Yield (FAO (2019)),hg/ha,15
2956,Carrots and turnips - Production (FAO (2019)),tonnes,15
2957,Cauliflowers and broccoli - Area harvested (FAO (2019)),ha,15
2958,Cauliflowers and broccoli - Yield (FAO (2019)),hg/ha,15
2959,Cauliflowers and broccoli - Production (FAO (2019)),tonnes,15
2960,Cherries - Area harvested (FAO (2019)),ha,15
2961,Cherries - Yield (FAO (2019)),hg/ha,15
2962,Cherries - Production (FAO (2019)),tonnes,15
2963,"Cherries, sour - Area harvested (FAO (2019))",ha,15
2964,"Cherries, sour - Yield (FAO (2019))",hg/ha,15
2965,"Cherries, sour - Production (FAO (2019))",tonnes,15
2966,Chestnut - Area harvested (FAO (2019)),ha,15
2967,Chestnut - Yield (FAO (2019)),hg/ha,15
2968,Chestnut - Production (FAO (2019)),tonnes,15
2969,"Chillies and peppers, green - Area harvested (FAO (2019))",ha,15
2970,"Chillies and peppers, green - Yield (FAO (2019))",hg/ha,15
2971,"Chillies and peppers, green - Production (FAO (2019))",tonnes,15
2972,Cucumbers and gherkins - Area harvested (FAO (2019)),ha,15
2973,Cucumbers and gherkins - Yield (FAO (2019)),hg/ha,15
2974,Cucumbers and gherkins - Production (FAO (2019)),tonnes,15
2975,Dates - Area harvested (FAO (2019)),ha,15
2976,Dates - Yield (FAO (2019)),hg/ha,15
2977,Eggplants (aubergines) - Area harvested (FAO (2019)),ha,15
2978,Eggplants (aubergines) - Yield (FAO (2019)),hg/ha,15
2979,Eggplants (aubergines) - Production (FAO (2019)),tonnes,15
2980,Garlic - Area harvested (FAO (2019)),ha,15
2981,Garlic - Yield (FAO (2019)),hg/ha,15
2982,Garlic - Production (FAO (2019)),tonnes,15
2983,Hops - Area harvested (FAO (2019)),ha,15
2984,Hops - Yield (FAO (2019)),hg/ha,15
2985,Hops - Production (FAO (2019)),tonnes,15
2986,"Leeks, other alliaceous vegetables - Area harvested (FAO (2019))",ha,15
2987,"Leeks, other alliaceous vegetables - Yield (FAO (2019))",hg/ha,15
2988,"Leeks, other alliaceous vegetables - Production (FAO (2019))",tonnes,15
2989,Lemons and limes - Area harvested (FAO (2019)),ha,15
2990,Lemons and limes - Yield (FAO (2019)),hg/ha,15
2991,Lemons and limes - Production (FAO (2019)),tonnes,15
2992,Lettuce and chicory - Area harvested (FAO (2019)),ha,15
2993,Lettuce and chicory - Yield (FAO (2019)),hg/ha,15
2994,Lettuce and chicory - Production (FAO (2019)),tonnes,15
2995,Mushrooms and truffles - Production (FAO (2019)),tonnes,15
2996,Oats - Area harvested (FAO (2019)),ha,15
2997,Oats - Yield (FAO (2019)),hg/ha,15
2998,Okra - Area harvested (FAO (2019)),ha,15
2999,Okra - Yield (FAO (2019)),hg/ha,15
3000,Okra - Production (FAO (2019)),tonnes,15
3001,"Onions, shallots, green - Area harvested (FAO (2019))",ha,15
3002,"Onions, shallots, green - Yield (FAO (2019))",hg/ha,15
3003,"Onions, shallots, green - Production (FAO (2019))",tonnes,15
3004,"Peas, green - Area harvested (FAO (2019))",ha,15
3005,"Peas, green - Yield (FAO (2019))",hg/ha,15
3006,"Peas, green - Production (FAO (2019))",tonnes,15
3007,"Pumpkins, squash and gourds - Area harvested (FAO (2019))",ha,15
3008,"Pumpkins, squash and gourds - Yield (FAO (2019))",hg/ha,15
3009,"Pumpkins, squash and gourds - Production (FAO (2019))",tonnes,15
3010,Quinces - Area harvested (FAO (2019)),ha,15
3011,Quinces - Yield (FAO (2019)),hg/ha,15
3012,Quinces - Production (FAO (2019)),tonnes,15
3013,Rye - Area harvested (FAO (2019)),ha,15
3014,Rye - Yield (FAO (2019)),hg/ha,15
3015,Rye - Production (FAO (2019)),tonnes,15
3016,Sorghum - Area harvested (FAO (2019)),ha,15
3017,Sorghum - Yield (FAO (2019)),hg/ha,15
3018,Sorghum - Production (FAO (2019)),tonnes,15
3019,Soybeans - Area harvested (FAO (2019)),ha,15
3020,Soybeans - Yield (FAO (2019)),hg/ha,15
3021,Soybeans - Production (FAO (2019)),tonnes,15
3022,Spinach - Area harvested (FAO (2019)),ha,15
3023,Spinach - Yield (FAO (2019)),hg/ha,15
3024,Spinach - Production (FAO (2019)),tonnes,15
3025,"Tangerines, mandarins, clementines, satsumas - Area harvested (FAO (2019))",ha,15
3026,"Tangerines, mandarins, clementines, satsumas - Yield (FAO (2019))",hg/ha,15
3027,"Tangerines, mandarins, clementines, satsumas - Production (FAO (2019))",tonnes,15
3028,"Tobacco, unmanufactured - Area harvested (FAO (2019))",ha,15
3029,"Tobacco, unmanufactured - Yield (FAO (2019))",hg/ha,15
3030,"Tobacco, unmanufactured - Production (FAO (2019))",tonnes,15
3031,Tomatoes - Area harvested (FAO (2019)),ha,15
3032,Tomatoes - Yield (FAO (2019)),hg/ha,15
3033,Tomatoes - Production (FAO (2019)),tonnes,15
3034,"Vegetables, leguminous nes - Area harvested (FAO (2019))",ha,15
3035,"Vegetables, leguminous nes - Yield (FAO (2019))",hg/ha,15
3036,"Vegetables, leguminous nes - Production (FAO (2019))",tonnes,15
3037,Vetches - Area harvested (FAO (2019)),ha,15
3038,Vetches - Yield (FAO (2019)),hg/ha,15
3039,Vetches - Production (FAO (2019)),tonnes,15
3040,Artichokes - Area harvested (FAO (2019)),ha,15
3041,Artichokes - Yield (FAO (2019)),hg/ha,15
3042,Artichokes - Production (FAO (2019)),tonnes,15
3043,Bananas - Area harvested (FAO (2019)),ha,15
3044,Bananas - Yield (FAO (2019)),hg/ha,15
3045,Carobs - Area harvested (FAO (2019)),ha,15
3046,Carobs - Yield (FAO (2019)),hg/ha,15
3047,Carobs - Production (FAO (2019)),tonnes,15
3048,Chick peas - Area harvested (FAO (2019)),ha,15
3049,Chick peas - Yield (FAO (2019)),hg/ha,15
3050,Chick peas - Production (FAO (2019)),tonnes,15
3051,"Chillies and peppers, dry - Area harvested (FAO (2019))",ha,15
3052,"Chillies and peppers, dry - Yield (FAO (2019))",hg/ha,15
3053,"Chillies and peppers, dry - Production (FAO (2019))",tonnes,15
3054,"Fruit, tropical fresh nes - Production (FAO (2019))",tonnes,15
3055,Grapefruit (inc. pomelos) - Area harvested (FAO (2019)),ha,15
3056,Grapefruit (inc. pomelos) - Yield (FAO (2019)),hg/ha,15
3057,Grapefruit (inc. pomelos) - Production (FAO (2019)),tonnes,15
3058,"Groundnuts, with shell - Area harvested (FAO (2019))",ha,15
3059,"Groundnuts, with shell - Yield (FAO (2019))",hg/ha,15
3060,"Groundnuts, with shell - Production (FAO (2019))",tonnes,15
3061,Lentils - Area harvested (FAO (2019)),ha,15
3062,Lentils - Yield (FAO (2019)),hg/ha,15
3063,Lentils - Production (FAO (2019)),tonnes,15
3064,"Peas, dry - Area harvested (FAO (2019))",ha,15
3065,"Peas, dry - Yield (FAO (2019))",hg/ha,15
3066,"Peas, dry - Production (FAO (2019))",tonnes,15
3067,Rapeseed - Area harvested (FAO (2019)),ha,15
3068,Rapeseed - Yield (FAO (2019)),hg/ha,15
3069,Rapeseed - Production (FAO (2019)),tonnes,15
3070,Strawberries - Production (FAO (2019)),tonnes,15
3071,Triticale - Area harvested (FAO (2019)),ha,15
3072,Triticale - Yield (FAO (2019)),hg/ha,15
3073,Triticale - Production (FAO (2019)),tonnes,15
3074,Cassava - Area harvested (FAO (2019)),ha,15
3075,Cassava - Yield (FAO (2019)),hg/ha,15
3076,Cassava - Production (FAO (2019)),tonnes,15
3077,"Cocoa, beans - Area harvested (FAO (2019))",ha,15
3078,"Cocoa, beans - Yield (FAO (2019))",hg/ha,15
3079,"Cocoa, beans - Production (FAO (2019))",tonnes,15
3080,Coconuts - Area harvested (FAO (2019)),ha,15
3081,Coconuts - Yield (FAO (2019)),hg/ha,15
3082,Coconuts - Production (FAO (2019)),tonnes,15
3083,"Maize, green - Area harvested (FAO (2019))",ha,15
3084,"Maize, green - Yield (FAO (2019))",hg/ha,15
3085,"Maize, green - Production (FAO (2019))",tonnes,15
3086,Pineapples - Production (FAO (2019)),tonnes,15
3087,Taro (cocoyam) - Area harvested (FAO (2019)),ha,15
3088,Taro (cocoyam) - Yield (FAO (2019)),hg/ha,15
3089,Taro (cocoyam) - Production (FAO (2019)),tonnes,15
3090,Yams - Area harvested (FAO (2019)),ha,15
3091,Yams - Yield (FAO (2019)),hg/ha,15
3092,"Bastfibres, other - Area harvested (FAO (2019))",ha,15
3093,"Bastfibres, other - Yield (FAO (2019))",hg/ha,15
3094,"Bastfibres, other - Production (FAO (2019))",tonnes,15
3095,"Cashew nuts, with shell - Area harvested (FAO (2019))",ha,15
3096,"Cashew nuts, with shell - Yield (FAO (2019))",hg/ha,15
3097,"Cashew nuts, with shell - Production (FAO (2019))",tonnes,15
3098,Castor oil seed - Area harvested (FAO (2019)),ha,15
3099,Castor oil seed - Yield (FAO (2019)),hg/ha,15
3100,Castor oil seed - Production (FAO (2019)),tonnes,15
3101,"Coffee, green - Area harvested (FAO (2019))",ha,15
3102,"Coffee, green - Yield (FAO (2019))",hg/ha,15
3103,"Coffee, green - Production (FAO (2019))",tonnes,15
3104,Oil palm fruit - Area harvested (FAO (2019)),ha,15
3105,Oil palm fruit - Yield (FAO (2019)),hg/ha,15
3106,Oil palm fruit - Production (FAO (2019)),tonnes,15
3107,"Oil, palm - Production (FAO (2019))",tonnes,15
3108,Pineapples - Area harvested (FAO (2019)),ha,15
3109,Pineapples - Yield (FAO (2019)),hg/ha,15
3110,Sisal - Area harvested (FAO (2019)),ha,15
3111,Sisal - Yield (FAO (2019)),hg/ha,15
3112,Sweet potatoes - Area harvested (FAO (2019)),ha,15
3113,Sweet potatoes - Yield (FAO (2019)),hg/ha,15
3114,"Fruit, tropical fresh nes - Area harvested (FAO (2019))",ha,15
3115,"Fruit, tropical fresh nes - Yield (FAO (2019))",hg/ha,15
3116,"Mangoes, mangosteens, guavas - Area harvested (FAO (2019))",ha,15
3117,"Mangoes, mangosteens, guavas - Yield (FAO (2019))",hg/ha,15
3118,"Mangoes, mangosteens, guavas - Production (FAO (2019))",tonnes,15
3119,Asparagus - Area harvested (FAO (2019)),ha,15
3120,Asparagus - Yield (FAO (2019)),hg/ha,15
3121,Asparagus - Production (FAO (2019)),tonnes,15
3122,Avocados - Area harvested (FAO (2019)),ha,15
3123,Avocados - Yield (FAO (2019)),hg/ha,15
3124,Avocados - Production (FAO (2019)),tonnes,15
3125,Canary seed - Area harvested (FAO (2019)),ha,15
3126,Canary seed - Yield (FAO (2019)),hg/ha,15
3127,Canary seed - Production (FAO (2019)),tonnes,15
3128,"Cereals, nes - Area harvested (FAO (2019))",ha,15
3129,"Cereals, nes - Yield (FAO (2019))",hg/ha,15
3130,"Cereals, nes - Production (FAO (2019))",tonnes,15
3131,Fibre crops nes - Area harvested (FAO (2019)),ha,15
3132,Fibre crops nes - Yield (FAO (2019)),hg/ha,15
3133,Fibre crops nes - Production (FAO (2019)),tonnes,15
3134,Flax fibre and tow - Area harvested (FAO (2019)),ha,15
3135,Flax fibre and tow - Yield (FAO (2019)),hg/ha,15
3136,Flax fibre and tow - Production (FAO (2019)),tonnes,15
3137,Lupins - Area harvested (FAO (2019)),ha,15
3138,Lupins - Yield (FAO (2019)),hg/ha,15
3139,Lupins - Production (FAO (2019)),tonnes,15
3140,Maté - Area harvested (FAO (2019)),ha,15
3141,Maté - Yield (FAO (2019)),hg/ha,15
3142,Maté - Production (FAO (2019)),tonnes,15
3143,Oilseeds nes - Production (FAO (2019)),tonnes,15
3144,Papayas - Area harvested (FAO (2019)),ha,15
3145,Papayas - Yield (FAO (2019)),hg/ha,15
3146,Papayas - Production (FAO (2019)),tonnes,15
3147,Peppermint - Production (FAO (2019)),tonnes,15
3148,Safflower seed - Area harvested (FAO (2019)),ha,15
3149,Safflower seed - Yield (FAO (2019)),hg/ha,15
3150,Safflower seed - Production (FAO (2019)),tonnes,15
3151,Strawberries - Area harvested (FAO (2019)),ha,15
3152,Strawberries - Yield (FAO (2019)),hg/ha,15
3153,String beans - Area harvested (FAO (2019)),ha,15
3154,String beans - Yield (FAO (2019)),hg/ha,15
3155,String beans - Production (FAO (2019)),tonnes,15
3156,Tea - Area harvested (FAO (2019)),ha,15
3157,Tea - Yield (FAO (2019)),hg/ha,15
3158,Tea - Production (FAO (2019)),tonnes,15
3159,Tung nuts - Area harvested (FAO (2019)),ha,15
3160,Tung nuts - Yield (FAO (2019)),hg/ha,15
3161,Tung nuts - Production (FAO (2019)),tonnes,15
3162,"Hazelnuts, with shell - Area harvested (FAO (2019))",ha,15
3163,"Hazelnuts, with shell - Yield (FAO (2019))",hg/ha,15
3164,"Hazelnuts, with shell - Production (FAO (2019))",tonnes,15
3165,Blueberries - Area harvested (FAO (2019)),ha,15
3166,Blueberries - Yield (FAO (2019)),hg/ha,15
3167,Blueberries - Production (FAO (2019)),tonnes,15
3168,"Cow peas, dry - Area harvested (FAO (2019))",ha,15
3169,"Cow peas, dry - Yield (FAO (2019))",hg/ha,15
3170,"Cow peas, dry - Production (FAO (2019))",tonnes,15
3171,Currants - Area harvested (FAO (2019)),ha,15
3172,Currants - Yield (FAO (2019)),hg/ha,15
3173,Currants - Production (FAO (2019)),tonnes,15
3174,Kiwi fruit - Area harvested (FAO (2019)),ha,15
3175,Kiwi fruit - Yield (FAO (2019)),hg/ha,15
3176,Kiwi fruit - Production (FAO (2019)),tonnes,15
3177,Mushrooms and truffles - Area harvested (FAO (2019)),ha,15
3178,Mushrooms and truffles - Yield (FAO (2019)),hg/ha,15
3179,Mustard seed - Area harvested (FAO (2019)),ha,15
3180,Mustard seed - Yield (FAO (2019)),hg/ha,15
3181,Mustard seed - Production (FAO (2019)),tonnes,15
3182,Persimmons - Area harvested (FAO (2019)),ha,15
3183,Persimmons - Yield (FAO (2019)),hg/ha,15
3184,Persimmons - Production (FAO (2019)),tonnes,15
3185,Raspberries - Area harvested (FAO (2019)),ha,15
3186,Raspberries - Yield (FAO (2019)),hg/ha,15
3187,Raspberries - Production (FAO (2019)),tonnes,15
3188,Buckwheat - Area harvested (FAO (2019)),ha,15
3189,Buckwheat - Yield (FAO (2019)),hg/ha,15
3190,Buckwheat - Production (FAO (2019)),tonnes,15
3191,Gooseberries - Area harvested (FAO (2019)),ha,15
3192,Gooseberries - Yield (FAO (2019)),hg/ha,15
3193,Gooseberries - Production (FAO (2019)),tonnes,15
3194,"Grain, mixed - Area harvested (FAO (2019))",ha,15
3195,"Grain, mixed - Yield (FAO (2019))",hg/ha,15
3196,"Grain, mixed - Production (FAO (2019))",tonnes,15
3197,Hemp tow waste - Area harvested (FAO (2019)),ha,15
3198,Hemp tow waste - Yield (FAO (2019)),hg/ha,15
3199,Hemp tow waste - Production (FAO (2019)),tonnes,15
3200,Oilseeds nes - Area harvested (FAO (2019)),ha,15
3201,Oilseeds nes - Yield (FAO (2019)),hg/ha,15
3202,Poppy seed - Area harvested (FAO (2019)),ha,15
3203,Poppy seed - Yield (FAO (2019)),hg/ha,15
3204,Poppy seed - Production (FAO (2019)),tonnes,15
3205,Cranberries - Area harvested (FAO (2019)),ha,15
3206,Cranberries - Yield (FAO (2019)),hg/ha,15
3207,Cranberries - Production (FAO (2019)),tonnes,15
3208,Pigeon peas - Area harvested (FAO (2019)),ha,15
3209,Pigeon peas - Yield (FAO (2019)),hg/ha,15
3210,Pigeon peas - Production (FAO (2019)),tonnes,15
3211,Plantains and others - Area harvested (FAO (2019)),ha,15
3212,Plantains and others - Yield (FAO (2019)),hg/ha,15
