date,location,monthly_sea_surface_temperature_anomaly,monthly_sea_surface_temperature_anomaly_lower_bound_95pct,monthly_sea_surface_temperature_anomaly_upper_bound_95pct
1894-06-15,World,-0.51992,-0.5795,-0.4695
1894-07-15,World,-0.3356,-0.395,-0.2845
1894-08-15,World,-0.3923,-0.4515,-0.342
1894-09-15,World,-0.39881,-0.4645,-0.34
1894-10-15,World,-0.49308,-0.564,-0.426
1894-11-15,World,-0.40708,-0.4805,-0.338
1894-12-15,World,-0.42361,-0.494,-0.3625
1895-01-15,World,-0.30696,-0.3775,-0.2435
1895-02-15,World,-0.3407,-0.4095,-0.278
1895-03-15,World,-0.45204,-0.5195,-0.393
1895-04-15,World,-0.46056,-0.527,-0.4015
1895-05-15,World,-0.43872,-0.5035,-0.381
1895-06-15,World,-0.35622,-0.4155,-0.3015
1895-07-15,World,-0.32252,-0.382,-0.2675
1895-08-15,World,-0.29688,-0.3555,-0.243
1895-09-15,World,-0.36537,-0.4275,-0.306
1895-10-15,World,-0.34756,-0.415,-0.282
1895-11-15,World,-0.22081,-0.2885,-0.1535
1895-12-15,World,-0.3327,-0.4015,-0.267
1896-01-15,World,-0.24264,-0.311,-0.18
1896-02-15,World,-0.22909,-0.298,-0.1655
1896-03-15,World,-0.21392,-0.282,-0.1515
1896-04-15,World,-0.19496,-0.262,-0.133
1896-05-15,World,-0.23062,-0.298,-0.1695
1896-06-15,World,-0.1554,-0.22,-0.098
1896-07-15,World,-0.14858,-0.2085,-0.0955
1896-08-15,World,-0.07667,-0.137,-0.0215
1896-09-15,World,-0.09626,-0.164,-0.0355
1896-10-15,World,-0.25442,-0.3245,-0.1835
1896-11-15,World,-0.05196,-0.126,0.019
1896-12-15,World,-0.01699,-0.0895,0.0485
1897-01-15,World,-0.07236,-0.1415,-0.0075
1897-02-15,World,-0.08109,-0.1505,-0.0145
1897-03-15,World,0.03546,-0.0345,0.104
1897-04-15,World,-0.08823,-0.1565,-0.0215
1897-05-15,World,-0.13689,-0.204,-0.0715
1897-06-15,World,-0.19769,-0.264,-0.134
1897-07-15,World,-0.24244,-0.302,-0.1835
1897-08-15,World,-0.22109,-0.2825,-0.161
1897-09-15,World,-0.30409,-0.3695,-0.2445
1897-10-15,World,-0.35018,-0.4205,-0.284
1897-11-15,World,-0.39383,-0.4635,-0.3255
1897-12-15,World,-0.39637,-0.4715,-0.326
1898-01-15,World,-0.32333,-0.398,-0.2575
1898-02-15,World,-0.36947,-0.442,-0.3025
1898-03-15,World,-0.40091,-0.4785,-0.332
1898-04-15,World,-0.5419,-0.6135,-0.4735
1898-05-15,World,-0.48041,-0.549,-0.4155
1898-06-15,World,-0.37246,-0.4385,-0.3115
1898-07-15,World,-0.42586,-0.4885,-0.368
1898-08-15,World,-0.39708,-0.4595,-0.338
1898-09-15,World,-0.42175,-0.489,-0.362
1898-10-15,World,-0.55206,-0.624,-0.482
1898-11-15,World,-0.48251,-0.555,-0.413
1898-12-15,World,-0.50588,-0.5825,-0.4325
1899-01-15,World,-0.32963,-0.408,-0.2565
1899-02-15,World,-0.36214,-0.4395,-0.2905
1899-03-15,World,-0.42265,-0.4975,-0.353
1899-04-15,World,-0.38403,-0.4575,-0.3155
1899-05-15,World,-0.2853,-0.356,-0.2215
1899-06-15,World,-0.36689,-0.4325,-0.307
1899-07-15,World,-0.34144,-0.4045,-0.284
1899-08-15,World,-0.19199,-0.258,-0.132
1899-09-15,World,-0.24939,-0.321,-0.1825
1899-10-15,World,-0.26546,-0.34,-0.195
1899-11-15,World,-0.25414,-0.33,-0.182
1899-12-15,World,-0.34633,-0.4255,-0.2725
1900-01-15,World,-0.21992,-0.299,-0.1485
1900-02-15,World,-0.07654,-0.158,-0.0005
1900-03-15,World,-0.25569,-0.3325,-0.185
1900-04-15,World,-0.19061,-0.268,-0.121
1900-05-15,World,-0.37789,-0.449,-0.3125
1900-06-15,World,-0.25552,-0.3215,-0.1915
1900-07-15,World,-0.22312,-0.287,-0.1625
1900-08-15,World,-0.25591,-0.322,-0.195
1900-09-15,World,-0.22273,-0.295,-0.156
1900-10-15,World,-0.25415,-0.33,-0.1815
1900-11-15,World,-0.27346,-0.3545,-0.1955
1900-12-15,World,-0.2267,-0.309,-0.149
1901-01-15,World,-0.21684,-0.301,-0.1425
1901-02-15,World,-0.25962,-0.3455,-0.185
1901-03-15,World,-0.3947,-0.4765,-0.3235
1901-04-15,World,-0.33174,-0.4085,-0.262
1901-05-15,World,-0.28451,-0.3575,-0.219
1901-06-15,World,-0.33814,-0.406,-0.276
1901-07-15,World,-0.39006,-0.456,-0.329
1901-08-15,World,-0.33505,-0.4045,-0.274
1901-09-15,World,-0.46419,-0.537,-0.401
1901-10-15,World,-0.39879,-0.481,-0.3265
1901-11-15,World,-0.47325,-0.5585,-0.391
1901-12-15,World,-0.48099,-0.57,-0.395
1902-01-15,World,-0.46075,-0.545,-0.387
1902-02-15,World,-0.4168,-0.5,-0.346
1902-03-15,World,-0.44922,-0.533,-0.3785
1902-04-15,World,-0.43128,-0.511,-0.3645
1902-05-15,World,-0.46408,-0.538,-0.3975
1902-06-15,World,-0.51548,-0.587,-0.4495
1902-07-15,World,-0.46606,-0.534,-0.403
1902-08-15,World,-0.49,-0.56,-0.427
1902-09-15,World,-0.44023,-0.518,-0.375
1902-10-15,World,-0.49272,-0.5735,-0.422
1902-11-15,World,-0.45502,-0.542,-0.3735
1902-12-15,World,-0.36273,-0.45,-0.2845
1903-01-15,World,-0.39748,-0.4845,-0.3155
1903-02-15,World,-0.40157,-0.4865,-0.323
1903-03-15,World,-0.4219,-0.5045,-0.3455
1903-04-15,World,-0.54653,-0.6275,-0.4725
1903-05-15,World,-0.50502,-0.5815,-0.4335
1903-06-15,World,-0.60929,-0.6795,-0.5405
1903-07-15,World,-0.57719,-0.647,-0.51
1903-08-15,World,-0.72882,-0.8,-0.664
1903-09-15,World,-0.63891,-0.7145,-0.5685
1903-10-15,World,-0.73435,-0.8185,-0.6555
1903-11-15,World,-0.70092,-0.7895,-0.617
1903-12-15,World,-0.63117,-0.7185,-0.5495
1904-01-15,World,-0.6817,-0.7735,-0.598
1904-02-15,World,-0.69619,-0.7825,-0.6185
1904-03-15,World,-0.67156,-0.7555,-0.5955
1904-04-15,World,-0.58588,-0.67,-0.5095
1904-05-15,World,-0.62231,-0.7,-0.55
1904-06-15,World,-0.60808,-0.6835,-0.53
1904-07-15,World,-0.5894,-0.661,-0.5175
1904-08-15,World,-0.57926,-0.6525,-0.5095
1904-09-15,World,-0.52964,-0.6085,-0.458
1904-10-15,World,-0.58549,-0.6705,-0.5085
1904-11-15,World,-0.56936,-0.6595,-0.4875
1904-12-15,World,-0.50942,-0.5995,-0.4275
1905-01-15,World,-0.49779,-0.59,-0.412
1905-02-15,World,-0.52486,-0.6165,-0.44
1905-03-15,World,-0.49445,-0.583,-0.412
1905-04-15,World,-0.53264,-0.619,-0.453
1905-05-15,World,-0.39821,-0.4795,-0.3185
1905-06-15,World,-0.41173,-0.486,-0.335
1905-07-15,World,-0.32199,-0.3935,-0.247
1905-08-15,World,-0.38271,-0.4565,-0.311
1905-09-15,World,-0.465,-0.544,-0.392
1905-10-15,World,-0.43622,-0.5245,-0.354
1905-11-15,World,-0.42235,-0.5155,-0.3355
1905-12-15,World,-0.33458,-0.4295,-0.2455
1906-01-15,World,-0.20326,-0.2975,-0.113
1906-02-15,World,-0.21434,-0.3075,-0.1245
1906-03-15,World,-0.25513,-0.3445,-0.1685
1906-04-15,World,-0.30232,-0.3855,-0.224
1906-05-15,World,-0.53047,-0.6115,-0.451
1906-06-15,World,-0.41494,-0.494,-0.331
1906-07-15,World,-0.40762,-0.482,-0.329
1906-08-15,World,-0.42058,-0.496,-0.347
1906-09-15,World,-0.46002,-0.5405,-0.3835
1906-10-15,World,-0.46836,-0.559,-0.3805
1906-11-15,World,-0.46606,-0.5615,-0.377
1906-12-15,World,-0.471,-0.567,-0.38
1907-01-15,World,-0.39173,-0.473,-0.314
1907-02-15,World,-0.45567,-0.5355,-0.376
1907-03-15,World,-0.38456,-0.462,-0.306
1907-04-15,World,-0.41937,-0.4925,-0.3455
1907-05-15,World,-0.45779,-0.5265,-0.3835
1907-06-15,World,-0.52268,-0.5855,-0.446
1907-07-15,World,-0.45352,-0.5155,-0.3795
1907-08-15,World,-0.50203,-0.5655,-0.431
1907-09-15,World,-0.47731,-0.5475,-0.408
1907-10-15,World,-0.50328,-0.5805,-0.427
1907-11-15,World,-0.51656,-0.599,-0.4375
1907-12-15,World,-0.53807,-0.6215,-0.4575
1908-01-15,World,-0.51725,-0.5895,-0.437
1908-02-15,World,-0.4973,-0.5635,-0.423
1908-03-15,World,-0.56251,-0.625,-0.4945
1908-04-15,World,-0.57459,-0.633,-0.5095
1908-05-15,World,-0.52964,-0.585,-0.4645
1908-06-15,World,-0.5625,-0.6195,-0.4955
1908-07-15,World,-0.5524,-0.6095,-0.4865
1908-08-15,World,-0.56944,-0.6255,-0.5045
1908-09-15,World,-0.59936,-0.6565,-0.5365
1908-10-15,World,-0.60309,-0.668,-0.5325
1908-11-15,World,-0.60567,-0.6745,-0.5275
1908-12-15,World,-0.65058,-0.7195,-0.573
1909-01-15,World,-0.55511,-0.6155,-0.481
1909-02-15,World,-0.58228,-0.641,-0.5095
1909-03-15,World,-0.65408,-0.7115,-0.5845
1909-04-15,World,-0.55756,-0.6145,-0.4915
1909-05-15,World,-0.55294,-0.608,-0.485
1909-06-15,World,-0.58354,-0.6435,-0.513
1909-07-15,World,-0.66859,-0.7275,-0.599
1909-08-15,World,-0.46426,-0.52,-0.3975
1909-09-15,World,-0.54377,-0.5975,-0.4815
1909-10-15,World,-0.60852,-0.666,-0.539
1909-11-15,World,-0.65017,-0.708,-0.58
1909-12-15,World,-0.61977,-0.68,-0.547
1910-01-15,World,-0.50596,-0.5615,-0.443
1910-02-15,World,-0.58833,-0.6445,-0.5245
1910-03-15,World,-0.58753,-0.6405,-0.5265
1910-04-15,World,-0.56367,-0.6185,-0.5045
1910-05-15,World,-0.56679,-0.627,-0.5055
1910-06-15,World,-0.58478,-0.65,-0.5225
1910-07-15,World,-0.63442,-0.704,-0.5705
1910-08-15,World,-0.56872,-0.633,-0.5065
1910-09-15,World,-0.56375,-0.6145,-0.5085
1910-10-15,World,-0.54053,-0.5945,-0.478
1910-11-15,World,-0.62734,-0.6855,-0.56
1910-12-15,World,-0.67878,-0.7375,-0.611
1911-01-15,World,-0.53373,-0.5945,-0.4805
1911-02-15,World,-0.70665,-0.767,-0.655
1911-03-15,World,-0.65633,-0.7155,-0.606
1911-04-15,World,-0.75388,-0.815,-0.7035
1911-05-15,World,-0.68762,-0.7525,-0.6355
1911-06-15,World,-0.64218,-0.716,-0.5865
1911-07-15,World,-0.62747,-0.706,-0.5695
1911-08-15,World,-0.56883,-0.6355,-0.5175
1911-09-15,World,-0.5254,-0.585,-0.4765
1911-10-15,World,-0.49389,-0.551,-0.442
1911-11-15,World,-0.46782,-0.5255,-0.413
1911-12-15,World,-0.37104,-0.4305,-0.3125
1912-01-15,World,-0.3314,-0.3905,-0.272
1912-02-15,World,-0.38905,-0.4495,-0.3305
1912-03-15,World,-0.25315,-0.3105,-0.197
1912-04-15,World,-0.34632,-0.4095,-0.289
1912-05-15,World,-0.42535,-0.491,-0.3685
1912-06-15,World,-0.41098,-0.488,-0.35
1912-07-15,World,-0.43527,-0.5145,-0.3735
1912-08-15,World,-0.53886,-0.6105,-0.4795
1912-09-15,World,-0.56691,-0.624,-0.5135
1912-10-15,World,-0.59109,-0.6485,-0.535
1912-11-15,World,-0.5726,-0.6325,-0.5125
1912-12-15,World,-0.55247,-0.613,-0.492
1913-01-15,World,-0.53111,-0.593,-0.464
1913-02-15,World,-0.42729,-0.488,-0.368
1913-03-15,World,-0.52672,-0.5895,-0.4685
1913-04-15,World,-0.52057,-0.589,-0.461
1913-05-15,World,-0.45051,-0.522,-0.391
1913-06-15,World,-0.52865,-0.6095,-0.4655
1913-07-15,World,-0.52399,-0.603,-0.462
1913-08-15,World,-0.51259,-0.5855,-0.4535
1913-09-15,World,-0.47522,-0.5345,-0.421
1913-10-15,World,-0.44616,-0.5065,-0.3895
1913-11-15,World,-0.45037,-0.5115,-0.3825
1913-12-15,World,-0.40631,-0.4685,-0.339
1914-01-15,World,-0.37561,-0.4385,-0.3115
1914-02-15,World,-0.37087,-0.4325,-0.308
1914-03-15,World,-0.3964,-0.458,-0.3375
1914-04-15,World,-0.39954,-0.4655,-0.3375
1914-05-15,World,-0.38919,-0.464,-0.324
1914-06-15,World,-0.39056,-0.474,-0.323
1914-07-15,World,-0.4077,-0.493,-0.34
1914-08-15,World,-0.32654,-0.3945,-0.2665
1914-09-15,World,-0.39279,-0.4575,-0.331
1914-10-15,World,-0.19105,-0.255,-0.1295
1914-11-15,World,-0.1442,-0.2105,-0.077
1914-12-15,World,-0.26542,-0.331,-0.193
1915-01-15,World,-0.23683,-0.2995,-0.1595
1915-02-15,World,-0.33227,-0.394,-0.256
1915-03-15,World,-0.13696,-0.1975,-0.0685
1915-04-15,World,-0.20254,-0.2655,-0.1425
1915-05-15,World,-0.20075,-0.2715,-0.1365
1915-06-15,World,-0.18259,-0.264,-0.1145
1915-07-15,World,-0.20881,-0.2955,-0.1385
1915-08-15,World,-0.08895,-0.1745,-0.017
1915-09-15,World,-0.20746,-0.2735,-0.1445
1915-10-15,World,-0.28982,-0.3535,-0.227
1915-11-15,World,-0.24534,-0.307,-0.17
1915-12-15,World,-0.39118,-0.4545,-0.3145
1916-01-15,World,-0.38261,-0.4475,-0.3085
1916-02-15,World,-0.27053,-0.336,-0.1965
1916-03-15,World,-0.38811,-0.4505,-0.3225
1916-04-15,World,-0.37209,-0.4365,-0.308
1916-05-15,World,-0.36559,-0.44,-0.296
1916-06-15,World,-0.42757,-0.516,-0.352
1916-07-15,World,-0.38531,-0.4775,-0.309
1916-08-15,World,-0.434,-0.523,-0.357
1916-09-15,World,-0.41319,-0.4875,-0.3415
1916-10-15,World,-0.46739,-0.533,-0.4005
1916-11-15,World,-0.56724,-0.6375,-0.4895
1916-12-15,World,-0.50739,-0.577,-0.4275
1917-01-15,World,-0.66774,-0.737,-0.5845
1917-02-15,World,-0.52215,-0.589,-0.4405
1917-03-15,World,-0.65609,-0.7215,-0.5805
1917-04-15,World,-0.4841,-0.546,-0.415
1917-05-15,World,-0.52215,-0.594,-0.4515
1917-06-15,World,-0.41111,-0.498,-0.334
1917-07-15,World,-0.32959,-0.42,-0.2515
1917-08-15,World,-0.28857,-0.3765,-0.2095
1917-09-15,World,-0.239,-0.308,-0.168
1917-10-15,World,-0.40431,-0.4715,-0.3295
1917-11-15,World,-0.52942,-0.601,-0.448
1917-12-15,World,-0.45772,-0.5315,-0.372
1918-01-15,World,-0.51101,-0.5885,-0.4295
1918-02-15,World,-0.56862,-0.645,-0.488
1918-03-15,World,-0.48772,-0.5575,-0.413
1918-04-15,World,-0.52058,-0.59,-0.448
1918-05-15,World,-0.37893,-0.45,-0.304
1918-06-15,World,-0.46119,-0.544,-0.382
1918-07-15,World,-0.43925,-0.534,-0.354
1918-08-15,World,-0.48597,-0.5745,-0.402
1918-09-15,World,-0.37545,-0.4545,-0.293
1918-10-15,World,-0.34566,-0.42,-0.2695
1918-11-15,World,-0.15552,-0.2375,-0.069
1918-12-15,World,-0.2348,-0.3175,-0.1475
1919-01-15,World,-0.18396,-0.263,-0.0915
1919-02-15,World,-0.1188,-0.195,-0.0295
1919-03-15,World,-0.30907,-0.3795,-0.2275
1919-04-15,World,-0.22836,-0.2935,-0.1535
1919-05-15,World,-0.29675,-0.371,-0.2185
1919-06-15,World,-0.40367,-0.4905,-0.3215
1919-07-15,World,-0.47836,-0.567,-0.3965
1919-08-15,World,-0.47402,-0.5615,-0.3905
1919-09-15,World,-0.42102,-0.496,-0.3415
1919-10-15,World,-0.4449,-0.5185,-0.3625
1919-11-15,World,-0.50522,-0.578,-0.42
1919-12-15,World,-0.5414,-0.6175,-0.4525
1920-01-15,World,-0.39331,-0.473,-0.299
1920-02-15,World,-0.35361,-0.426,-0.2665
1920-03-15,World,-0.22074,-0.289,-0.1365
1920-04-15,World,-0.3422,-0.4105,-0.258
1920-05-15,World,-0.28166,-0.358,-0.193
1920-06-15,World,-0.22226,-0.316,-0.1265
1920-07-15,World,-0.34605,-0.4415,-0.25
1920-08-15,World,-0.32352,-0.4115,-0.229
1920-09-15,World,-0.24264,-0.3185,-0.153
1920-10-15,World,-0.17273,-0.242,-0.0865
1920-11-15,World,-0.24834,-0.323,-0.158
1920-12-15,World,-0.2684,-0.344,-0.177
1921-01-15,World,-0.37379,-0.453,-0.2905
1921-02-15,World,-0.22873,-0.3055,-0.147
1921-03-15,World,-0.34669,-0.4225,-0.2675
1921-04-15,World,-0.30681,-0.377,-0.2275
1921-05-15,World,-0.34861,-0.43,-0.2615
1921-06-15,World,-0.26492,-0.3545,-0.1755
1921-07-15,World,-0.22645,-0.315,-0.1395
1921-08-15,World,-0.26083,-0.347,-0.1725
1921-09-15,World,-0.16626,-0.2425,-0.0815
1921-10-15,World,-0.14131,-0.216,-0.0585
1921-11-15,World,-0.2473,-0.325,-0.1645
1921-12-15,World,-0.20603,-0.2855,-0.122
1922-01-15,World,-0.33954,-0.4145,-0.253
1922-02-15,World,-0.18841,-0.261,-0.104
1922-03-15,World,-0.23063,-0.3015,-0.1475
1922-04-15,World,-0.30711,-0.379,-0.2225
1922-05-15,World,-0.48569,-0.5645,-0.398
1922-06-15,World,-0.39108,-0.4755,-0.3005
1922-07-15,World,-0.30512,-0.3925,-0.2135
1922-08-15,World,-0.37791,-0.463,-0.2865
1922-09-15,World,-0.34692,-0.418,-0.2645
1922-10-15,World,-0.37297,-0.446,-0.2875
1922-11-15,World,-0.37336,-0.446,-0.2885
1922-12-15,World,-0.37589,-0.449,-0.2905
1923-01-15,World,-0.38927,-0.4615,-0.2985
1923-02-15,World,-0.37037,-0.442,-0.2805
1923-03-15,World,-0.43264,-0.507,-0.343
1923-04-15,World,-0.25526,-0.3305,-0.166
1923-05-15,World,-0.30421,-0.384,-0.211
1923-06-15,World,-0.31362,-0.4045,-0.2155
1923-07-15,World,-0.36152,-0.4515,-0.2665
1923-08-15,World,-0.37764,-0.462,-0.2835
1923-09-15,World,-0.38637,-0.4595,-0.2995
1923-10-15,World,-0.33539,-0.4115,-0.244
1923-11-15,World,-0.1598,-0.233,-0.068
1923-12-15,World,-0.13397,-0.2095,-0.0405
1924-01-15,World,-0.25819,-0.334,-0.1705
1924-02-15,World,-0.17229,-0.246,-0.087
1924-03-15,World,-0.2607,-0.3335,-0.177
1924-04-15,World,-0.18126,-0.2555,-0.099
1924-05-15,World,-0.21872,-0.2975,-0.133
1924-06-15,World,-0.26819,-0.3575,-0.176
1924-07-15,World,-0.28699,-0.374,-0.198
1924-08-15,World,-0.323,-0.4085,-0.233
1924-09-15,World,-0.3701,-0.4515,-0.2815
1924-10-15,World,-0.39035,-0.4675,-0.303
1924-11-15,World,-0.47727,-0.5515,-0.3905
1924-12-15,World,-0.53956,-0.617,-0.451
1925-01-15,World,-0.46781,-0.543,-0.3815
1925-02-15,World,-0.408,-0.4825,-0.324
1925-03-15,World,-0.28142,-0.352,-0.2005
1925-04-15,World,-0.39336,-0.4705,-0.3065
1925-05-15,World,-0.20044,-0.288,-0.1095
1925-06-15,World,-0.26028,-0.3485,-0.169
1925-07-15,World,-0.22539,-0.315,-0.134
1925-08-15,World,-0.18868,-0.2765,-0.0985
1925-09-15,World,-0.21559,-0.2975,-0.127
1925-10-15,World,-0.24854,-0.3235,-0.164
1925-11-15,World,-0.13905,-0.215,-0.0525
1925-12-15,World,-0.16677,-0.2435,-0.079
1926-01-15,World,-0.09429,-0.171,-0.006
1926-02-15,World,-0.2124,-0.288,-0.123
1926-03-15,World,-0.10524,-0.18,-0.0175
1926-04-15,World,-0.09808,-0.173,-0.007
1926-05-15,World,-0.15695,-0.2395,-0.061
1926-06-15,World,-0.10571,-0.1965,-0.0055
1926-07-15,World,-0.21945,-0.313,-0.1195
1926-08-15,World,-0.12816,-0.221,-0.0265
1926-09-15,World,-0.13965,-0.218,-0.0465
1926-10-15,World,-0.07537,-0.1515,0.0165
1926-11-15,World,-0.2003,-0.2765,-0.111
1926-12-15,World,-0.17885,-0.2575,-0.0895
1927-01-15,World,-0.21914,-0.2995,-0.1305
1927-02-15,World,-0.17973,-0.2595,-0.097
1927-03-15,World,-0.28912,-0.3675,-0.2085
1927-04-15,World,-0.22913,-0.3085,-0.146
1927-05-15,World,-0.24336,-0.325,-0.159
1927-06-15,World,-0.30413,-0.3935,-0.2165
1927-07-15,World,-0.2249,-0.3135,-0.1385
1927-08-15,World,-0.14257,-0.225,-0.059
1927-09-15,World,-0.21147,-0.2905,-0.13
1927-10-15,World,-0.16853,-0.252,-0.0835
1927-11-15,World,-0.18598,-0.2655,-0.102
1927-12-15,World,-0.19992,-0.281,-0.112
1928-01-15,World,-0.13474,-0.213,-0.049
1928-02-15,World,-0.19425,-0.27,-0.11
1928-03-15,World,-0.2629,-0.3365,-0.1785
1928-04-15,World,-0.21429,-0.2885,-0.1275
1928-05-15,World,-0.29395,-0.3785,-0.2055
1928-06-15,World,-0.30667,-0.3995,-0.215
1928-07-15,World,-0.21785,-0.308,-0.1285
1928-08-15,World,-0.21129,-0.302,-0.1215
1928-09-15,World,-0.27017,-0.3505,-0.182
1928-10-15,World,-0.23067,-0.3075,-0.141
1928-11-15,World,-0.29261,-0.37,-0.206
1928-12-15,World,-0.35966,-0.4395,-0.2725
1929-01-15,World,-0.38069,-0.465,-0.2945
1929-02-15,World,-0.36982,-0.4515,-0.288
1929-03-15,World,-0.40217,-0.4825,-0.321
1929-04-15,World,-0.32105,-0.3985,-0.2355
1929-05-15,World,-0.38752,-0.468,-0.303
1929-06-15,World,-0.32945,-0.421,-0.24
1929-07-15,World,-0.39975,-0.4905,-0.312
1929-08-15,World,-0.26116,-0.348,-0.174
1929-09-15,World,-0.27074,-0.3495,-0.186
1929-10-15,World,-0.28438,-0.3665,-0.2
1929-11-15,World,-0.17516,-0.259,-0.091
1929-12-15,World,-0.25807,-0.343,-0.1715
1930-01-15,World,-0.32087,-0.4035,-0.2265
1930-02-15,World,-0.34979,-0.4285,-0.258
1930-03-15,World,-0.24604,-0.3225,-0.155
1930-04-15,World,-0.18344,-0.259,-0.0945
1930-05-15,World,-0.19216,-0.2735,-0.102
1930-06-15,World,-0.23707,-0.332,-0.142
1930-07-15,World,-0.18656,-0.283,-0.09
1930-08-15,World,-0.12342,-0.218,-0.027
1930-09-15,World,-0.07056,-0.151,0.021
1930-10-15,World,-0.02469,-0.1035,0.0685
1930-11-15,World,-0.01667,-0.0985,0.0795
1930-12-15,World,-0.06927,-0.1525,0.0275
1931-01-15,World,-0.02487,-0.1085,0.071
1931-02-15,World,-0.08248,-0.1635,0.0105
1931-03-15,World,-0.0741,-0.156,0.0205
1931-04-15,World,-0.12057,-0.2025,-0.0235
1931-05-15,World,-0.10446,-0.1895,-0.003
1931-06-15,World,-0.06876,-0.162,0.037
1931-07-15,World,-0.10784,-0.197,-0.007
1931-08-15,World,-0.09005,-0.1805,0.012
1931-09-15,World,-0.08469,-0.164,0.013
1931-10-15,World,-0.18073,-0.268,-0.0825
1931-11-15,World,-0.18214,-0.2655,-0.087
1931-12-15,World,-0.21729,-0.2995,-0.1225
1932-01-15,World,-0.19682,-0.281,-0.103
1932-02-15,World,-0.1396,-0.2215,-0.047
1932-03-15,World,-0.13762,-0.2175,-0.0475
1932-04-15,World,-0.19269,-0.2745,-0.103
1932-05-15,World,-0.18502,-0.267,-0.092
1932-06-15,World,-0.24987,-0.346,-0.151
1932-07-15,World,-0.17895,-0.274,-0.0815
1932-08-15,World,-0.24011,-0.3265,-0.147
1932-09-15,World,-0.10121,-0.1805,-0.009
1932-10-15,World,-0.25153,-0.3335,-0.1595
1932-11-15,World,-0.24453,-0.3255,-0.1555
1932-12-15,World,-0.19389,-0.276,-0.1045
1933-01-15,World,-0.17535,-0.2605,-0.0795
1933-02-15,World,-0.19012,-0.271,-0.0985
1933-03-15,World,-0.27053,-0.348,-0.1815
1933-04-15,World,-0.19295,-0.27,-0.1015
1933-05-15,World,-0.24306,-0.3165,-0.1495
1933-06-15,World,-0.28639,-0.368,-0.188
1933-07-15,World,-0.26441,-0.3455,-0.167
1933-08-15,World,-0.23303,-0.3105,-0.136
1933-09-15,World,-0.33457,-0.4125,-0.2355
1933-10-15,World,-0.26872,-0.35,-0.172
1933-11-15,World,-0.32885,-0.412,-0.234
1933-12-15,World,-0.39943,-0.4845,-0.307
1934-01-15,World,-0.29059,-0.3795,-0.199
1934-02-15,World,-0.39286,-0.4795,-0.301
1934-03-15,World,-0.38168,-0.4645,-0.2915
1934-04-15,World,-0.23806,-0.32,-0.147
1934-05-15,World,-0.25007,-0.3295,-0.1585
1934-06-15,World,-0.08796,-0.1655,0.009
1934-07-15,World,-0.11158,-0.191,-0.0155
1934-08-15,World,-0.11345,-0.1905,-0.0185
1934-09-15,World,-0.06648,-0.149,0.027
1934-10-15,World,-0.18959,-0.275,-0.0945
1934-11-15,World,-0.13396,-0.2255,-0.0425
1934-12-15,World,-0.23507,-0.328,-0.1425
1935-01-15,World,-0.19819,-0.287,-0.107
1935-02-15,World,-0.22253,-0.3075,-0.131
1935-03-15,World,-0.32769,-0.4095,-0.241
1935-04-15,World,-0.13824,-0.2185,-0.047
1935-05-15,World,-0.23706,-0.315,-0.144
1935-06-15,World,-0.19802,-0.277,-0.105
1935-07-15,World,-0.20517,-0.2825,-0.111
1935-08-15,World,-0.2229,-0.2985,-0.135
1935-09-15,World,-0.18815,-0.2655,-0.098
1935-10-15,World,-0.17301,-0.2555,-0.0835
1935-11-15,World,-0.22274,-0.311,-0.1325
1935-12-15,World,-0.25695,-0.346,-0.166
1936-01-15,World,-0.26301,-0.3515,-0.1745
1936-02-15,World,-0.15349,-0.24,-0.0615
1936-03-15,World,-0.25795,-0.3405,-0.1675
1936-04-15,World,-0.18434,-0.2655,-0.091
1936-05-15,World,-0.21066,-0.292,-0.1165
1936-06-15,World,-0.20771,-0.2855,-0.1165
1936-07-15,World,-0.17168,-0.251,-0.0775
1936-08-15,World,-0.11719,-0.1955,-0.0265
1936-09-15,World,-0.12823,-0.2045,-0.039
1936-10-15,World,-0.07988,-0.1645,0.012
1936-11-15,World,-0.19646,-0.2835,-0.1075
1936-12-15,World,-0.16504,-0.253,-0.0755
1937-01-15,World,-0.1402,-0.23,-0.045
1937-02-15,World,-0.03397,-0.122,0.0605
1937-03-15,World,-0.09609,-0.1805,-0.0055
1937-04-15,World,-0.06213,-0.1445,0.029
1937-05-15,World,-0.10417,-0.183,-0.01
1937-06-15,World,-0.06116,-0.143,0.039
1937-07-15,World,0.04584,-0.0335,0.143
1937-08-15,World,0.03762,-0.0405,0.1315
1937-09-15,World,0.04501,-0.0365,0.1405
1937-10-15,World,-0.00563,-0.093,0.089
1937-11-15,World,-0.05232,-0.143,0.04
1937-12-15,World,-0.03751,-0.1295,0.0605
1938-01-15,World,-0.09754,-0.1855,-0.0065
1938-02-15,World,-0.04984,-0.1355,0.041
1938-03-15,World,-0.08925,-0.1705,-0.0005
1938-04-15,World,-0.13563,-0.2165,-0.0435
1938-05-15,World,-0.1848,-0.26,-0.0885
1938-06-15,World,-0.11462,-0.1905,-0.0155
1938-07-15,World,-0.09381,-0.1675,0.003
1938-08-15,World,-0.05789,-0.133,0.0385
1938-09-15,World,-0.09241,-0.1705,0.0005
1938-10-15,World,-0.05364,-0.139,0.038
1938-11-15,World,-0.17488,-0.262,-0.087
1938-12-15,World,-0.26561,-0.354,-0.1745
